"UniqID","dataType","newType","brokenPath","newPath"
127," fgdb","sde","\\Wcgis-server3\gisshare\_nhd\2010\NHD21001_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
264," raster","sde","\\wcgis-server3\gisshare\HYDRO\FlowAccDec2008\Layers\ned_flowdir","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_FLOWDIR08"
594," shape","sde","\\Wcgis-server3\gisshare\Infrastructure\Roads\gps_akhwysy.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.simplgps_akhwys"
534," shape","sde","C:\Data\AK_Refuges_poly 2010\AK_Refuges_poly.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.FWSApproved"
549," shape","sde","C:\Data\arctic_circle.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.arctic_circle"
535," shape","_review","C:\Data\Chugach SP\chugach_sp.shp",NA
536," shape","sde","C:\Data\Chugach SP\csp_trailway.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.Chugach_SP_Trails"
58," fgdb","sde","C:\Data\NPS 2010\akparks.gdb\ParkBnd","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.State_Park_Boundary"
59," fgdb","sde","C:\Data\NPS\akparks.gdb\ParkBnd","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.State_Park_Boundary"
545," shape","sde","C:\Data\RAILROADS\Railroads_RB.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.railroad"
546," shape","fgdb","C:\Data\UCU_dissolve.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\UCU_poly"
185," pgdb","sde","C:\Data\USFS\Chugach National Forest\Chugach FS Trails.mdb\Trails","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.Chugach_NF_Trails"
533," shape","sde","C:\Data1\RAILROADS\Railroads_RB.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.railroad"
196," raster","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\SDE_COMMON.SDEWILD.DRG250ALB","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.DRG_QM"
197," raster","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\SDE_COMMON.SDEWILD.DRGITMALB","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.DRG_ITM"
198," raster","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\SDE_COMMON.SDEWILD.NED_CLIPPED","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_CLIP"
199," raster","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\SDE_COMMON.SDEWILD.NED_HILLSHADECLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
275," sde","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\sde_wildlife.SDEWILD.Hunts\sde_wildlife.SDEWILD.caribou_region_hunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
276," sde","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild-1  to wcgis-server3.sde\sde_wildlife.SDEWILD.Hunts\sde_wildlife.SDEWILD.moose_region_hunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
277," sde","sde","C:\Documents and Settings\rastrauch\Application Data\ESRI\ArcCatalog\sdewild@sde_common83.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
200," raster","sde","C:\Documents and Settings\sktimp.000\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
201," raster","sde","C:\Documents and Settings\sktimp.000\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\SDE_COMMON.SDEWILD.DRGITMALB","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.DRG_ITM"
202," raster","sde","C:\Documents and Settings\sktimp.000\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\SDE_COMMON.SDEWILD.NED_HILLSHADECLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
278," sde","sde","C:\Documents and Settings\sktimp.000\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
203," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
279," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
280," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to sf-anc-sql1.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
204," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
281," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\sde_common.SDEWILD.BASE\sde_common.SDEWILD.Orth_temp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.placenames_orth"
205," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\SDE_COMMON.SDEWILD.NED_HILLSHADECLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
282," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
283," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
206," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3 (2).sde\sde_common83.SDEWILD.NED_HILLCLIP83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
284," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\Connection to wcgis-server3.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
285," sde","fgdb","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sde_wc.sde\sde_wc.SDEWILD.gmu_062409\sde_wc.SDEWILD.gmus4","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\GMU"
286," sde","fgdb","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sde_wc.sde\sde_wc.SDEWILD.gmu_062409\sde_wc.SDEWILD.regions4","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Regions"
287," sde","fgdb","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sde_wc.sde\sde_wc.SDEWILD.gmu_062409\sde_wc.SDEWILD.subs4","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
288," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sde_wcdev.sde\SDE_WCDEV.SDEWILD.NHDFLOWLINE_AK","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
207," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
289," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common.SDEWILD.BASE\sde_common.SDEWILD.GNIS_Placenames","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeaturesDD\sde_common.DBO.placenames_AKGNIS"
290," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common.SDEWILD.BASE_OLDNad27\sde_common.SDEWILD.Orth_temp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.placenames_orth"
291," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common.SDEWILD.SectionGrid\sde_common.SDEWILD.SectionGrid_polygon","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.TownshipRangeQuads\sde_common.DBO.section_polygon"
292," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDArea","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDArea"
293," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
294," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
214," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.NED_HILLCLIP83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
215," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.NGS_ITM_HILLSHADE_DD83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_HILLSHADE_DD"
216," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.NGS_ITM_TOPO_DD83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_TOPO_DD"
217," raster","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.NGS_QM_TOPO_DD83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_QM_TOPO_DD"
295," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
296," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
297," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.placenames_XYAKGNIS83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeaturesDD\sde_common.DBO.placenames_AKGNIS"
298," sde","sde","C:\Documents and Settings\sktimp\Application Data\ESRI\Desktop10.0\ArcCatalog\sdewilduser@sdecommon.sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
60," fgdb","sde","C:\GISShare\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDArea","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDArea"
61," fgdb","sde","C:\GISShare\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
62," fgdb","sde","C:\GISShare\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
186," pgdb","sde","C:\GISShare\Infrastructure\ADOT_02152007_routes_mileposts.mdb\RouteFeatures","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.dot_centerline_route"
550," shape","sde","C:\GISShare\Infrastructure\major_roads83.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.major_roads"
551," shape","fgdb","C:\Sally\GMU_Subunit_coast.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits_coast"
64," fgdb","sde","C:\Sally\NHD_Alaska.gdb\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
65," fgdb","sde","C:\Sally\NHD_Alaska.gdb\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
30," cover_poly","sde","c:\sally\nps\ak_nps_parks\akparks\polygon","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.State_Park_Boundary"
31," cover_poly","sde","c:\sally\nwr\kennwr_83\refuge\polygon","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.FWSApproved"
554," shape","fgdb","C:\Sally\subunits.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
555," shape","sde","C:\Users\GMUs\AK_Simple.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines\sde_common.DBO.simplecoast"
187," pgdb","sde","C:\Users\Grids\Township_Sections.mdb\township_polygon","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.PLSS_DD\sde_common.DBO.township"
33," cover_region","sde","C:\Users\jdmumm\mxds\masters\bison\region.hunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
34," cover_region","sde","C:\Users\jdmumm\timp\general_hunts\alaska\region.state","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines_Albers\sde_common.DBO.AK_coast_ITM"
21," cover_point","sde","C:\Users\shapes\rescommalb\point","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.rescomm"
246," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
469," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\sde_common.SDEDFG.BaseFeatures\sde_common.SDEDFG.placenames_orth","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.placenames_orth"
470," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\sde_common.SDEDFG.Hydrography\sde_common.SDEDFG.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
247," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NED_HILLCLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_CLIP"
248," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_ITM_HILLSHADE_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_HILLSHADE_DD"
249," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_ITM_TOPO_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_TOPO_DD"
250," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_QM_TOPO_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_QM_TOPO_DD"
461," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\Connection to wcgis-server3 (5151).sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDArea","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDArea"
462," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\Connection to wcgis-server3 (5151).sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
463," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\Connection to wcgis-server3 (5151).sde\sde_common83.SDEWILD.nhd2008_Hydrography\sde_common83.SDEWILD.NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
464," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\Connection to wcgis-server3 (5151).sde\sde_common83.SDEWILD.placenames_XYAKGNIS83","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeaturesDD\sde_common.DBO.placenames_AKGNIS"
465," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\DC2008 - sdewild@wc_dev1.sde\sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
467," sde","fgdb","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\DC2008 - sdewild@wc_dev1.sde\sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
468," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.0\ArcCatalog\DC2008 - sdewild@wc_dev1.sde\sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
473," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\_prodDC - sdewcuser@common.sde\sde_common.SDEDFG.BaseFeaturesDD\sde_common.SDEDFG.placenames_AKGNIS","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeaturesDD\sde_common.DBO.placenames_AKGNIS"
251," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NED_HILLCLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
474," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\_prodDC - sdewcuser@wc_mgmt_master.sde\sde_wc_mgmt_master.SDEWILD.DWCMasters\sde_wc_mgmt_master.SDEWILD.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
475," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\_prodDC - sdewcuser@wc_mgmt_master.sde\sde_wc_mgmt_master.SDEWILD.DWCMasters\sde_wc_mgmt_master.SDEWILD.SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
471," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC2008 - sdewild@wc_dev1.sde\sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
472," sde","fgdb","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.1\ArcCatalog\DC2008 - sdewild@wc_dev1.sde\sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
476," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.2\ArcCatalog\__prod-me@wcgis_master.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
477," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.2\ArcCatalog\__prod-me@wcgis_master.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
252," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.2\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NED_HILLCLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
253," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.2\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_ITM_HILLSHADE_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_TOPO_DD"
254," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.2\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_QM_TOPO_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_QM_TOPO_DD"
483," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\___prod_sdewild@wcgis_master.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
484," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\__prod-me@wcgis_master.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
255," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NED_HILLCLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
256," raster","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\_prodDC - sdewcuser@common.sde\SDE_COMMON.SDEDFG.NGS_ITM_TOPO_DD","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NGS_ITM_TOPO_DD"
478," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\Connection to dfgjnusql-gis1p_WC-GIS.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
